Standard_Bangla,dialect_speech,English_translation
আমার বাড়ী আসাম আমি আসাম থেকে বলছি মিজানুর রহমান আজাহারী ওয়াজ খুব ভালো লাগে,আর ঘর আসাম আই আসামওরতো হইরদে মিজানুর রমান আজাহারি ওজুরুর ওয়াজ বেশি ভালা লাগে।,
আমার বাসায় গতকাল চুরি হয়েছে,আর ঘরত গতো হালিয়া রাইত ওত চুরি ওইয়ে,
আমার চাচা শ্বশুর সবাই আলহামদুলিল্লাহ নিজেদের বাড়ি গাড়ি করে ফেলেছেন,আর চাচা ওওর বেক্কুনে আলহামদুলিল্লাহ নিজেগোর বাড়ি গাড়ি গরি ফেলাইই,
আমার ছোট ভাইটি মুরগির মাংস খেতে খুব ভালোবাসে,আর ছোড ভাই  উওয়া কুরর মাংস হাইতে খুব ভালোবাসেদে,
আম্র জন্মদিন,আর জন্মদিন,
আমার জরুরি কথা আছে,আর জরুরি হতা আছে,
আমার স্বামী এবং তার বাড়ির লোকজন কোনভাবেই রাজি না,আর জামাই আর তারার বাড়ির মানুষ তারা হোনভাবেই রাজি নো,
আমার স্বামী আমার সাথে আসেনি,আর জামাই আর ফওয়ারিত আইন্নফারের,
আমার স্বামী আমার কথা শুনে রাগে হাসপাতাল থেকে বের হয়ে গেছে,আর জামাই আর হতা ফুনিয়েরে রাগ অইয়েরে হাসফাতালত্তুন বাইর অই গিয়ি,
আমার স্বামী নিজ পছন্দে আমাকে বিয়ে করেছে,আর জামাই আরে ফসন্দ গরিয়েরে বিয়া গইজ্জে,
আমার স্বামী ভালো অনেক,আর জামাই বহুত ভালা,
আমার স্বামী বাসায় ফিরলেই আমার কোলে মাথা রাখে,আর জামাই বাসাত আইলেইয়ার হোলত মাতা রাহে,
আমার স্বামী সবাইকে বুঝিয়ে বুঝিয়ে ক্লান্ত যে আমি এরকম কিছু করছি না,আর জামাই বেয়াক্কুনর বুঝাই বুঝাই যে আই এইল্লে কিছু নো গরির,
আমার স্বামীর সবকিছুতে উনি দোষ দেখেন,আর জামাই বেয়াাক্কিসুত দোস কুজে,
