Standard_Bangla,dialect_speech,English_translation
তোমাদের বাড়ি কোথায়,তোমাগো বাড়ি কোম্মে,
তোমাদের জন্য কিছু করতে তো পারলামই না উল্টো পরিবারকে শেষ করলাম,তোমাগো লইজ্ঞা কিছু করতে তো পারলামি না উলডা পরিবারডা শেষ করলাম,
তোমাদের সকলের দোয়া চাই,তোমাগো হগলডির দোয়া চাই,
তোমার এক ফোটা হাসি দেখার জন্য বসে আছি,তোমার এক ফোডা হাসি দ্যাহার লইজ্ঞা বইয়া আছি,
তোমার এত ঘুম আসে কেন,তোমার এত্ত ঘুম আয় কির লইগ্গা?,
তোমার এত ঘুম কেন,তোমার এত্ত ঘুম কির লইগ্গা?,
তোমার এত ঘুম আসে কেন,তোমার এত্তো ঘুম আয় কির লইজ্ঞা?,
তোমার কথা শুনে খুব ভালো লাগলো,তোমার কতা হুইন্না ম্যালা ভালো লাগজে,
তোমাকে কাছে এসে জড়িয়ে ধরা বাকি,তোমার কাছে যাইয়া জাবরাইয়া ধরা বাকি,
তোমার কাজ আছে,তোমার কাম আছে,
তোমার কি নীল আকাশ দেখতে ভালো লাগে,তোমার কি নীল আকাশ দ্যাখতে ভাল্লাগে?,
তোমার কি মন খারাপ,তোমার কি মন খারাপ?,
তমার কেমন লাগে,তোমার কেমন লাগে?,
তোমার খাওয়া লাগবে না,তোমার খাওন লাগবে না,
তোমার গানের গলা অনেক ভালো,তোমার গানের গলা ম্যালা ভালো,
তােমার বাসায় বিদ্যুৎ থাকতে পারে তাই এদিকে চলে এলাম,তোমার ঘরে বিদ্যুৎ থাকনের কতা হেইতে আইলা পড়লাম,
তোমার ঘুম আসে কেন,তোমার ঘুম আয় কির লইগ্গা?,
তোমার দিকে তাকিয়ে আছি,তোমার দিকেই চাইয়া রইছি,
তোমার বন্ধুদের কাছে থাকতে খুব ভালো লাগে,তোমার দোস্তোগো লগে থাকতে বেমালা ভালো লাগে,
তোমার বন্ধুরা সত্যিই ভালো হৃদয়ের মানুষ,তোমার দোস্তোরা আসলেই ভালো মনের মানু,
তোমার বন্ধুরা সবাই খুব মেধাবী,তোমার দোস্তোরা বেবাকডি বেমালা মেধাবী,
তোমার নাম কী,তোমার নাম কী,
তোমার পছন্দের বেশ কয়েকটি বই কিনেছি,তোমার পছন্দের কতডি বই কিনছি,
