Standard_Bangla,dialect_speech,English_translation
আমি খুব সমস্যায় আছি,আমি বউত সমস্যাত আছি,I'm in a lot of trouble
দিন দিন হতাশার মধ্যে ডুবে যাচ্ছি এর মুক্তি পাবো কিভাবে?,দিন দিন হতাশাত ডুবি যাইয়ার ইটা তনে মুক্তি পাইমু কিলা?,How to get rid of sinking into depression day by day?
আমি সত্যিই খুব অসহায় বোধ করতেছি,আমি হাছাউ বাক্কা অসহায় বোধ করিয়ার,I feel really helpless
পোস্ট ভালো না লাগলে এড়িয়ে যান,পোস্ট ভালা না লাগলে এড়াইয়া যাউকা,Skip the post if you don't like it
একটা মেয়ে ছয়টা ছেলের সাথে প্রেম করছে,একগু ফুরিয়ে ছয়গু ফুয়ার লগে প্রেম করছে,A girl is in love with six boys
ভিডিও বানানোর কী দরকার ছিল?,ভিডিও বানানির কিতা দরকার আছিল?,What was the need to make the video?
আমার তো মনে হয় মেয়েদের একাধিক ডেট করা উচিত,আমার তো লাগে ফুরিন্তোর বউট্টি ডেট করা উচিত,I think girls should have multiple dates
এমন করতেসে কেন বসে বসে?,ইতা করের কিতার লাগি বইয়া বইয়া?,Why do you sit down?
তিনি হিসেব মেলাতে পারছেন না,তাইন হিসাব মিলাইতে ফাররা না,He is unable to calculate
এ কী করে সম্ভব,ইগু কিলা ওয়!,How is this possible?
তুমি ঘুম থেকে উঠে আমাকে কল দিও,তুমিতাইন ঘুম তনে উঠিয়া আমারে কল দিও,You wake up and call me
তুমি এত ঘুমায় কেন ?,তুমিতাইন ওতো ঘুমাও কিতার লাগি?,Why do you sleep so much?
তোমার এত ঘুম আসে কেন ?,তুমিতাইন ওর ওতো ঘুম আয় কিওর লাগি?,Why are you so sleepy?
তোমার সাথে আমার জরুরি কথা আছে,তুমিতাইন ওর লগে আমার জরুরি মাত আছে,I have something important to say to you
একটা স্বাভাবিক মানুষ এত ঘুমায় না,একটা স্বাভাবিক মাইনষে ওতোতা ঘুমায় না,A normal person does not sleep that much
আমার সকালে উঠেই চা খাওয়ার অভ্যাস,আমার সকাইলকু উঠিয়াউ চা খাওয়ার অভ্যাস,I have a habit of drinking tea in the morning
