Standard_Bangla,dialect_speech,English_translation
কি সুন্দর বাতাসের শব্দ,কি সুন্দর বাতাসর শব্দ,
কি সুন্দর বিয়ে করেছে আমার ছোট ভাই,কি সুন্দর বিয়া গইজ্জে অ্যাঁর ছোড বদ্দা,
কি সুন্দর বিয়ে করেছে ভাই,কি সুন্দর বিয়া গইজ্জে বদ্দা,
কি সুন্দর একটা কি ঘটছে তা নিয়ে মিডিয়ায় মাদারচোদ রাজি কাহিনী চোদাচ্ছে মিডিয়া মাদারচোদ বউ পরকীয়া করে আর এক সাংবাদিকের লগে তারার খবর নাই পরে বগা ধইরা টানাটানি করে,"কি সুন্দর, কি ঈকান ঘইট্টি ইবে লই মিডিয়াত মাদারিসুদ রাজি, কাহিনি চোদাদ্দে মাদারিসুদ অক্কল। বউ আরেক সাংবাদিকর লয় খেলা হার, ইতারার হবর নাই ফরর বগা লই টানা টানি গরের।",
কি বল এসব তোমরা,কি হ এগিন তোঁয়ারা,
কি বল তোমরা আমাকে,কি হ তোঁয়ারা অ্যাঁরে,
কি বলতে ভাল করে শুনে নাও,কি হইতে গম গরে শুনি ল,
কি বলছি এসব,কি হইদ্দি এগিন,
কি বলবো... বাহবা দেওয়ার ভাষা নেই।।।।আল্লাহ তোমাদের ভালো করুক,কি হইবু.... বাহবা দেওন অর ভাষা নাই।।। আল্লা তোয়ারার ভালা গরক,
কি বললে পিক পিক পাখি,কি হইল্যে পিক পিক ফাখি,
কি বলিস না বলিস ঠিক নেই,কি হইস ন হইস ঠিক নাই,
কি বলবো... বাহবা দেওয়ার ভাষা নেই।।।।আল্লাহ তোমাদের ভালো করুক,"কি হইয়ুম,,,বাওবা দিবার বাষা নাই। আল্লা তোয়ারার বালা গরক",
কিতা কইতাম ডিসি মিয়া শূন্য রানে বোল্ড হয়ে গেছে ����কিছুদিন পর এটাও আড়ালে চলে যাবে,"কি হইয়্যুতাম ডিসি মিয়া শূন্য রানে আউট অই গেইয়্যি ,কিছুদিন ফর ইবেও হাজি যাইবু।",
কি বলবো আপু আপনি তো আমার আপন মানুষ,কি হইয়্যুম আফা অনে তো অ্যাঁর আফন মানুষ,
কি বলবো তারেক,কি হইয়্যুম তারেক্কা,
কি বলবো ভাষা হারিয়ে ফেলছি,কি হইয়্যুম ন বুঝির।,
কি বলব আমাদের দেশে সরকার দেশ পরিচালনা করতে ব্যাথ। বালের সরকার।,"কি হইয়্যুম? আরার দেশত সরকার দেশ ফরি ভালনা গরিত ন ফারের, বালর সরকার।",
কি হয়েছে বললে না,কি হইয়্যে ন হইল্যে,
কি হয়েছে বলবেন ভয় কিসের,কি হইয়্যে হইয়্যুন ডর কিয়ের,
কি হয়েছে বলবি তো,কি হইয়্যে হবি তো,
