Standard_Bangla,dialect_speech,English_translation
ও একটা বাইনচোদ । শরির দেখিয়ে জনপ্রিয়তা পাওয়া যায়না । জনপ্রিয়তা পেতে যোগ্যতা প্রয়োজন । ওর কোন যোগ্যতাই নাই তাই এসব অস্লীল কিছু করে আলোচনায় থাকতে চাচ্ছে ছিঃ ছিঃ,ও এউক্কা বাইনচোদ । শরির দেহাইয়া জনপ্রিয়তা পাওয়া যায়না । জনপ্রিয়তা পাইতে যোগ্যতা লাগে । ওর কোন যোগ্যতাই নাই তাই এইরহম অস্লীল কিছু হরে আলোচনায় থাকতে চাইয় ছিঃ ছিঃ।,
ও ঠিক আছে মাগী আরেকটা মুসলমান ভাতার ধরে নেবে ওর কাজই হচ্ছে এটা,ও ঠিক আলহে মাগী আরেকটা মুসলমান ভাতার ধইর‍্যা নেবে ওর কাম অইছে এইডা।,
আহ্ বলদ,ও বলদ!,
nan,ও মনু নাম কি আমমের নাম কি,what is your name
তুমি কি করো ?,ও মোনু হর কি?,what are you doing
ও সেই,ও সেই,
আকাম করেছে তাও তার কোন ক্ষতি করে নাই। ।।।তাকে ডিসির সাথে বিয়ে দিয়ে বাঁচার রাস্তা করে দেয়া হোক,"ওই কাম হরেছে, কিন্তু কোন ক্ষতি অয়নি তাকে ডিসির লগে বিয়ে দিয়ে বাঁচার পথ তৈরি করা হোক।",
ওই কুত্তার বাচ্চা জোরে দে...���� জিনিয়াস রা বুঝবে....,ওই কুত্তার বাচ্চা জোরে দে। জিনিয়াস রা বুঝবে।,
ওই গুলা সত্যি ভন্ড,ওই গুলা সত্যি ভন্ড।,
ওই ছেলে কোন কিছুই শুনতে চায় না তার সাথে দেখা করতে চায়,ওই পোলা কোনো কিছুই হোনতে চায়না হ্যার লগে দেহা করতে চায়,The boy doesn't want to hear anything but wants to meet him
ওই মাগির ফাসি চাই,ওই মাগির ফাসি চাই।,
ওই মাগী কাদের গলাটফেরেন,ওই মাগী কাদের গলাটফেরেন।,
ওই মাগী তের রেট কত,ওই মাগী তের রেট কত।,
ওই মাগীরে বাংলাদেশ তেকে বাহির করে দেওয়া হক সমাজ নষ্ট করার জন্য এমন একটা মাগীর বাচ্চা ওই যতেস্ট,ওই মাগীরে বাংলাদেশ থেইক্কা বাইর হইর‍্যা দেওয় অউক সমাজ নষ্ট হরার লইগ্যা এমন এউক্কা মাগীর বাচ্চাই যথেস্ট।,
